Date,Close,Name
2022-06-03 00:00:00-04:00,55.529998779296875,BUD
2022-06-06 00:00:00-04:00,55.849998474121094,BUD
2022-06-07 00:00:00-04:00,56.31999969482422,BUD
2022-06-08 00:00:00-04:00,55.18000030517578,BUD
2022-06-09 00:00:00-04:00,53.16999816894531,BUD
2022-06-10 00:00:00-04:00,52.2599983215332,BUD
2022-06-13 00:00:00-04:00,51.619998931884766,BUD
2022-06-14 00:00:00-04:00,51.04999923706055,BUD
2022-06-15 00:00:00-04:00,52.84000015258789,BUD
2022-06-16 00:00:00-04:00,51.470001220703125,BUD
2022-06-17 00:00:00-04:00,51.689998626708984,BUD
2022-06-21 00:00:00-04:00,51.70000076293945,BUD
2022-06-22 00:00:00-04:00,52.150001525878906,BUD
2022-06-23 00:00:00-04:00,52.689998626708984,BUD
2022-06-24 00:00:00-04:00,53.939998626708984,BUD
2022-06-27 00:00:00-04:00,54.08000183105469,BUD
2022-06-28 00:00:00-04:00,54.189998626708984,BUD
2022-06-29 00:00:00-04:00,53.939998626708984,BUD
2022-06-30 00:00:00-04:00,53.95000076293945,BUD
2022-07-01 00:00:00-04:00,55.08000183105469,BUD
2022-07-05 00:00:00-04:00,54.630001068115234,BUD
2022-07-06 00:00:00-04:00,54.790000915527344,BUD
2022-07-07 00:00:00-04:00,54.54999923706055,BUD
2022-07-08 00:00:00-04:00,55.52000045776367,BUD
2022-07-11 00:00:00-04:00,54.779998779296875,BUD
2022-07-12 00:00:00-04:00,54.810001373291016,BUD
2022-07-13 00:00:00-04:00,55.08000183105469,BUD
2022-07-14 00:00:00-04:00,54.59000015258789,BUD
2022-07-15 00:00:00-04:00,54.58000183105469,BUD
2022-07-18 00:00:00-04:00,54.61000061035156,BUD
2022-07-19 00:00:00-04:00,56.18000030517578,BUD
2022-07-20 00:00:00-04:00,54.560001373291016,BUD
2022-07-21 00:00:00-04:00,54.40999984741211,BUD
2022-07-22 00:00:00-04:00,54.27000045776367,BUD
2022-07-25 00:00:00-04:00,55.02000045776367,BUD
2022-07-26 00:00:00-04:00,54.720001220703125,BUD
2022-07-27 00:00:00-04:00,56.15999984741211,BUD
2022-07-28 00:00:00-04:00,53.29999923706055,BUD
2022-07-29 00:00:00-04:00,53.540000915527344,BUD
2022-08-01 00:00:00-04:00,52.79999923706055,BUD
2022-08-02 00:00:00-04:00,51.7400016784668,BUD
2022-08-03 00:00:00-04:00,53.189998626708984,BUD
2022-08-04 00:00:00-04:00,53.779998779296875,BUD
2022-08-05 00:00:00-04:00,53.2400016784668,BUD
2022-08-08 00:00:00-04:00,54.0099983215332,BUD
2022-08-09 00:00:00-04:00,53.54999923706055,BUD
2022-08-10 00:00:00-04:00,55.02000045776367,BUD
2022-08-11 00:00:00-04:00,54.43000030517578,BUD
2022-08-12 00:00:00-04:00,54.88999938964844,BUD
2022-08-15 00:00:00-04:00,54.47999954223633,BUD
2022-08-16 00:00:00-04:00,54.779998779296875,BUD
2022-08-17 00:00:00-04:00,53.959999084472656,BUD
2022-08-18 00:00:00-04:00,53.290000915527344,BUD
2022-08-19 00:00:00-04:00,52.5099983215332,BUD
2022-08-22 00:00:00-04:00,51.220001220703125,BUD
2022-08-23 00:00:00-04:00,51.540000915527344,BUD
2022-08-24 00:00:00-04:00,51.9900016784668,BUD
2022-08-25 00:00:00-04:00,51.290000915527344,BUD
2022-08-26 00:00:00-04:00,49.66999816894531,BUD
2022-08-29 00:00:00-04:00,49.689998626708984,BUD
2022-08-30 00:00:00-04:00,49.31999969482422,BUD
2022-08-31 00:00:00-04:00,48.36000061035156,BUD
2022-09-01 00:00:00-04:00,47.97999954223633,BUD
2022-09-02 00:00:00-04:00,47.869998931884766,BUD
2022-09-06 00:00:00-04:00,48.34000015258789,BUD
2022-09-07 00:00:00-04:00,49.040000915527344,BUD
2022-09-08 00:00:00-04:00,49.2400016784668,BUD
2022-09-09 00:00:00-04:00,49.900001525878906,BUD
2022-09-12 00:00:00-04:00,51.619998931884766,BUD
2022-09-13 00:00:00-04:00,49.58000183105469,BUD
2022-09-14 00:00:00-04:00,49.15999984741211,BUD
2022-09-15 00:00:00-04:00,48.9900016784668,BUD
2022-09-16 00:00:00-04:00,49.43000030517578,BUD
2022-09-19 00:00:00-04:00,50.06999969482422,BUD
2022-09-20 00:00:00-04:00,49.189998626708984,BUD
2022-09-21 00:00:00-04:00,48.13999938964844,BUD
2022-09-22 00:00:00-04:00,48.56999969482422,BUD
2022-09-23 00:00:00-04:00,46.63999938964844,BUD
2022-09-26 00:00:00-04:00,45.540000915527344,BUD
2022-09-27 00:00:00-04:00,45.15999984741211,BUD
2022-09-28 00:00:00-04:00,45.72999954223633,BUD
2022-09-29 00:00:00-04:00,45.439998626708984,BUD
2022-09-30 00:00:00-04:00,45.15999984741211,BUD
2022-10-03 00:00:00-04:00,45.849998474121094,BUD
2022-10-04 00:00:00-04:00,48.0,BUD
2022-10-05 00:00:00-04:00,46.75,BUD
2022-10-06 00:00:00-04:00,45.81999969482422,BUD
2022-10-07 00:00:00-04:00,45.31999969482422,BUD
2022-10-10 00:00:00-04:00,44.939998626708984,BUD
2022-10-11 00:00:00-04:00,44.900001525878906,BUD
2022-10-12 00:00:00-04:00,45.66999816894531,BUD
2022-10-13 00:00:00-04:00,46.36000061035156,BUD
2022-10-14 00:00:00-04:00,45.56999969482422,BUD
2022-10-17 00:00:00-04:00,46.650001525878906,BUD
2022-10-18 00:00:00-04:00,46.90999984741211,BUD
2022-10-19 00:00:00-04:00,45.61000061035156,BUD
2022-10-20 00:00:00-04:00,45.22999954223633,BUD
2022-10-21 00:00:00-04:00,46.2400016784668,BUD
2022-10-24 00:00:00-04:00,46.900001525878906,BUD
2022-10-25 00:00:00-04:00,47.400001525878906,BUD
2022-10-26 00:00:00-04:00,47.220001220703125,BUD
2022-10-27 00:00:00-04:00,49.54999923706055,BUD
2022-10-28 00:00:00-04:00,50.34000015258789,BUD
2022-10-31 00:00:00-04:00,50.099998474121094,BUD
2022-11-01 00:00:00-04:00,51.06999969482422,BUD
2022-11-02 00:00:00-04:00,49.5,BUD
2022-11-03 00:00:00-04:00,49.15999984741211,BUD
2022-11-04 00:00:00-04:00,52.119998931884766,BUD
2022-11-07 00:00:00-05:00,52.7599983215332,BUD
2022-11-08 00:00:00-05:00,52.56999969482422,BUD
2022-11-09 00:00:00-05:00,52.11000061035156,BUD
2022-11-10 00:00:00-05:00,53.7599983215332,BUD
2022-11-11 00:00:00-05:00,55.36000061035156,BUD
2022-11-14 00:00:00-05:00,54.77000045776367,BUD
2022-11-15 00:00:00-05:00,54.75,BUD
2022-11-16 00:00:00-05:00,55.040000915527344,BUD
2022-11-17 00:00:00-05:00,55.0099983215332,BUD
2022-11-18 00:00:00-05:00,55.529998779296875,BUD
2022-11-21 00:00:00-05:00,55.5,BUD
2022-11-22 00:00:00-05:00,55.93000030517578,BUD
2022-11-23 00:00:00-05:00,56.380001068115234,BUD
2022-11-25 00:00:00-05:00,56.59000015258789,BUD
2022-11-28 00:00:00-05:00,58.16999816894531,BUD
2022-11-29 00:00:00-05:00,58.02000045776367,BUD
2022-11-30 00:00:00-05:00,58.88999938964844,BUD
2022-12-01 00:00:00-05:00,59.72999954223633,BUD
2022-12-02 00:00:00-05:00,60.349998474121094,BUD
2022-12-05 00:00:00-05:00,59.45000076293945,BUD
2022-12-06 00:00:00-05:00,59.02000045776367,BUD
