,Date,Sponsor,Value
276,2022-04-19 00:00:00-04:00,Adidas,0.7627619531505001
277,2022-04-19 00:00:00-04:00,Budweiser,0.5946548546976115
278,2022-04-19 00:00:00-04:00,Coca-Cola,1.183064963422865
279,2022-04-19 00:00:00-04:00,McDonalds,0.0282304666784753
280,2022-04-20 00:00:00-04:00,Adidas,0.8488783377338917
281,2022-04-20 00:00:00-04:00,Budweiser,1.0379139295214277
282,2022-04-20 00:00:00-04:00,Coca-Cola,1.5351890250079463
283,2022-04-20 00:00:00-04:00,McDonalds,0.0624045761305287
284,2022-04-21 00:00:00-04:00,Adidas,0.7799071155670282
285,2022-04-21 00:00:00-04:00,Budweiser,1.0282779272266376
286,2022-04-21 00:00:00-04:00,Coca-Cola,1.6341000183558505
287,2022-04-21 00:00:00-04:00,McDonalds,0.016839882310329
288,2022-04-22 00:00:00-04:00,Adidas,0.6185855107807103
289,2022-04-22 00:00:00-04:00,Budweiser,0.6177817055946289
290,2022-04-22 00:00:00-04:00,Coca-Cola,1.2542811870555366
291,2022-04-22 00:00:00-04:00,McDonalds,-0.3689437054714837
292,2022-04-25 00:00:00-04:00,Adidas,0.5161032893451785
293,2022-04-25 00:00:00-04:00,Budweiser,0.6659624593844476
294,2022-04-25 00:00:00-04:00,Coca-Cola,1.527277996073198
295,2022-04-25 00:00:00-04:00,McDonalds,-0.1631414830011247
296,2022-04-26 00:00:00-04:00,Adidas,0.3068525558699825
297,2022-04-26 00:00:00-04:00,Budweiser,0.4134971207765173
298,2022-04-26 00:00:00-04:00,Coca-Cola,1.1751523923772134
299,2022-04-26 00:00:00-04:00,McDonalds,-0.4896912044514393
300,2022-04-27 00:00:00-04:00,Adidas,0.2028116833056747
301,2022-04-27 00:00:00-04:00,Budweiser,0.2612473937397929
302,2022-04-27 00:00:00-04:00,Coca-Cola,1.3769314356512994
303,2022-04-27 00:00:00-04:00,McDonalds,-0.5990469408894414
304,2022-04-28 00:00:00-04:00,Adidas,0.3259460321974796
305,2022-04-28 00:00:00-04:00,Budweiser,0.3595359533152148
306,2022-04-28 00:00:00-04:00,Coca-Cola,1.6261859051992953
307,2022-04-28 00:00:00-04:00,McDonalds,-0.0636576648937721
308,2022-04-29 00:00:00-04:00,Adidas,0.3485467768042398
309,2022-04-29 00:00:00-04:00,Budweiser,0.2593203417440101
310,2022-04-29 00:00:00-04:00,Coca-Cola,1.0010681188183597
