Date,ADDY,BUD_,KO_z,MCD_
2022-02-24 00:00:00-05:00,0.8553932121123898,1.1538848660679606,-0.5892462324276374,-0.8642198827880633
2022-02-25 00:00:00-05:00,0.8756578607194132,1.9299506789513936,0.2991455188807543,-0.513708705573316
2022-02-28 00:00:00-05:00,0.7533578220977626,1.1132434300648721,0.06755737594581258,-0.7768580733748246
2022-03-01 00:00:00-05:00,0.598705449735076,0.5732878115721692,-0.03494936458977109,-1.1867333667203934
2022-03-02 00:00:00-05:00,0.6324801407494917,0.5539339303735591,0.1396915832357885,-1.0822718216989387
2022-03-03 00:00:00-05:00,0.4824495303498098,0.4029784278459417,0.15487710430080245,-1.424366742124312
2022-03-04 00:00:00-05:00,0.193408880892702,-0.04021076641717282,0.192843889194497,-1.4913491603731646
2022-03-07 00:00:00-05:00,-0.07145584495762212,-0.6053257595712898,-0.37284062832654724,-2.4067899763961136
2022-03-08 00:00:00-05:00,0.15074618610327573,-0.4737233928014152,-1.2916078951117091,-2.529593344607223
2022-03-09 00:00:00-05:00,0.6836753191629276,0.2152518182904369,-1.1777105226617852,-2.5551118112828615
2022-03-10 00:00:00-05:00,0.5012920983528311,-0.009245898292955137,-1.58773748480412,-2.592589700916438
2022-03-11 00:00:00-05:00,0.5076914610708383,-0.03246936302590334,-1.5725519637391059,-2.2042443380288193
2022-03-14 00:00:00-04:00,0.5567535185782713,0.1862221146538205,-1.1670371173413443,-2.2592673333197335
2022-03-15 00:00:00-04:00,0.5364888699712489,0.25395883524679264,-0.7538713569034623,-1.749713274424665
2022-03-16 00:00:00-04:00,0.7757561449495447,0.6952121195814387,-0.8150831425711653,-1.3055494358528401
2022-03-17 00:00:00-04:00,0.8006425555195722,0.7048894329011766,-0.5740681669405199,-1.3589765218010688
2022-03-18 00:00:00-04:00,0.8511266936310073,0.8771332356741396,-0.5702434554782496,-1.2433510342149678
2022-03-21 00:00:00-04:00,0.7519360181631386,0.7648840046620107,-0.38661257182188274,-1.5304229593494267
2022-03-22 00:00:00-04:00,0.8226850815509753,0.8093965150811703,-0.30245102626497805,-1.3071453451955255
2022-03-23 00:00:00-04:00,0.6655437914619071,0.5094214199544009,-0.4554737804141236,-1.4666286483688715
2022-03-24 00:00:00-04:00,0.6879418376443106,0.5907050374014464,-0.23358981767273443,-1.13649686231851
2022-03-25 00:00:00-04:00,0.7252717301687309,0.664247251457221,-0.023181480433733175,-1.0312361254866873
2022-03-28 00:00:00-04:00,0.7661568242031551,0.821008992888508,0.12601805336872468,-0.9227872813865674
2022-03-29 00:00:00-04:00,0.8827685404087999,1.1132434300648721,0.2178334951969095,-0.5057353445550199
2022-03-30 00:00:00-04:00,0.845794168035379,1.0280887382017572,0.23696003473942068,-0.4371582541025048
2022-03-31 00:00:00-04:00,0.7170947666957217,0.7706909890065461,0.15662320064478907,-0.5767062990215587
2022-04-01 00:00:00-04:00,0.6989629623253231,0.9951887055899381,0.4894506358724513,-0.4196143855841903
2022-04-04 00:00:00-04:00,0.7270493309237329,1.109372355648801,0.36320682642151725,-0.6125895164514752
2022-04-05 00:00:00-04:00,0.6253697377294837,0.9139043427020269,0.33642639060772317,-0.47862344281474456
2022-04-06 00:00:00-04:00,0.4931148582104436,0.7106956718048462,0.5774398751227887,-0.2433826942858311
2022-04-07 00:00:00-04:00,0.5418216722362549,0.46297374504764155,0.7075113782671584,-0.01213048197459909
2022-04-08 00:00:00-04:00,0.5567535185782713,0.5229683168084757,0.8567109120696135,-0.2433826942858311
2022-04-11 00:00:00-04:00,0.4700060483954176,0.4668448194637085,0.8490585069139132,-0.32392415625238136
2022-04-12 00:00:00-04:00,0.42947647451199367,0.36233699184285184,1.1359804579008583,-0.42599307439883316
2022-04-13 00:00:00-04:00,0.3889466239591916,0.48426279073385287,1.2010169550308345,-0.2537499193181577
2022-04-14 00:00:00-04:00,0.41027810968859435,0.5229683168084757,1.311955954170368,-0.31913890250237326
2022-04-18 00:00:00-04:00,0.41881059331260345,0.5113573298828681,1.090073482544556,-0.275281086915133
2022-04-19 00:00:00-04:00,0.499514497597829,0.6023167697679198,1.331085475944039,0.07079989544987804
2022-04-20 00:00:00-04:00,0.5780852809770523,1.0474418739595028,1.6715623340962473,0.10668558715784526
2022-04-21 00:00:00-04:00,0.5151573842418466,1.0377653060806307,1.767205469617862,0.058839235352911995
2022-04-22 00:00:00-04:00,0.367970935050168,0.6255409799417324,1.3999466845362825,-0.3462508042426487
2022-04-25 00:00:00-04:00,0.27446830532892796,0.673924564776959,1.6639158934028664,-0.1301485964357053
2022-04-26 00:00:00-04:00,0.08355232422544359,0.4203963991160847,1.3234345619039185,-0.4730414715324214
2022-04-27 00:00:00-04:00,-0.011372386099798518,0.2675057321008659,1.5185410710626788,-0.587870241586205
2022-04-28 00:00:00-04:00,0.10097281162446323,0.36620806625892016,1.7595560466933216,-0.025687051414250612
2022-04-29 00:00:00-04:00,0.12159325705186415,0.26557056761326603,1.1551069974433696,-0.4267910290701759
2022-05-02 00:00:00-04:00,0.19767512270470733,0.06816739017888776,0.7075113782671584,-0.6277407580947869
2022-05-03 00:00:00-04:00,0.17421079273868037,0.25634946410339127,0.5697889610826683,-0.6891436793393647
2022-05-04 00:00:00-04:00,0.2684241860925424,0.5455611385689607,1.3157836478638008,-0.015319826381921678
2022-05-05 00:00:00-04:00,0.09670684648183663,0.3012950756655771,1.1168524272427673,-0.4459283326531229
2022-05-06 00:00:00-04:00,-0.03839219424520666,-0.10516401081726873,1.2048386842619423,-0.2976077349054003
2022-05-09 00:00:00-04:00,-0.17775720011487653,-0.2868980212526554,1.1551069974433696,-0.5599591480355616
2022-05-10 00:00:00-04:00,-0.16424743437686132,-0.17160440974462368,0.9255721206618543,-0.7042936838436464
2022-05-11 00:00:00-04:00,-0.12442862412606054,-0.1618339163166615,1.0403388134948235,-0.8039712122541207
2022-05-12 00:00:00-04:00,-0.13545002547645116,-0.2947147141713701,1.1168524272427673,-0.8231085158370747
2022-05-13 00:00:00-04:00,0.0005747509900847207,0.09220264001468426,1.5797483833836423,-0.7553281429168723
2022-05-16 00:00:00-04:00,-0.02372180046559869,0.22117509141003616,1.6715623340962473,-0.8350704130730592
2022-05-17 00:00:00-04:00,0.08289329776654634,0.4107257947641389,1.6026996343884239,-1.0272500635470474
2022-05-18 00:00:00-04:00,-0.14049066487806697,-0.060219144695950036,-0.14942379876909023,-1.8709219704321147
2022-05-19 00:00:00-04:00,-0.12525973893820466,-0.2888518217619015,-0.6084995167944344,-2.034393809823147
2022-05-20 00:00:00-04:00,-0.12308401094795735,-0.24781530209994085,-0.23358981767273443,-1.6428591025282075
2022-05-23 00:00:00-04:00,-0.03931516329091613,-0.0015954386873097495,0.4856259244101866,-1.3167146155565117
2022-05-24 00:00:00-04:00,-0.0875458293168278,-0.05826459874583813,0.9293953410085476,-0.7967945687681397
2022-05-25 00:00:00-04:00,-0.11002908966772007,0.10978982636136113,0.9485248627822185,-0.8374630399480597
2022-05-26 00:00:00-04:00,0.0027507556497092253,0.18404691820743355,1.036514102032556,-0.5121152705086836
2022-05-27 00:00:00-04:00,0.07201410447655536,0.21726749039154392,1.181887433257161,-0.21069005840226016
2022-05-31 00:00:00-04:00,0.159046820788345,0.2270379838195061,0.6845586361467942,-0.18357691952295943
2022-06-01 00:00:00-04:00,0.08615688975191604,-0.09148517092994851,0.565964249620398,-0.4172217587091897
2022-06-02 00:00:00-04:00,0.25840903127070314,0.02380844057808318,0.8184533596378544,-0.32950365325665154
2022-06-03 00:00:00-04:00,0.20111273972897087,-0.0015954386873097495,0.527708188304216,-0.3808226543057074
2022-06-06 00:00:00-04:00,0.21271708345925192,0.06093661378068441,0.4894506358724513,-0.40407468228692955
2022-06-07 00:00:00-04:00,0.1902335464389809,0.15278089197343508,0.6348254582126417,-0.33431612406521705
2022-06-08 00:00:00-04:00,0.17754133871357752,-0.06998963812391222,0.49710154991257455,-0.6013290770428502
2022-06-09 00:00:00-04:00,0.028135171100516554,-0.46276988471943786,0.08010958689684237,-0.8779632602205385
2022-06-10 00:00:00-04:00,-0.08863369331195069,-0.6405955486954665,-0.06908845579003567,-1.2612437759384274
2022-06-13 00:00:00-04:00,-0.23586385626538714,-0.7656596536314604,-0.0958659093726673,-1.1738436152153988
2022-06-14 00:00:00-04:00,-0.3189075534821383,-0.877044918680134,-0.7393598200805326,-1.150590350095156
2022-06-15 00:00:00-04:00,-0.26052312127590443,-0.5272557376966809,-0.5698169964224202,-1.1393657877182681
2022-06-16 00:00:00-04:00,-0.3526327206778549,-0.7949711339153469,-0.8010114848442863,-1.4368482377509475
2022-06-17 00:00:00-04:00,-0.2764791976560563,-0.7519808137441415,-0.6622944935680507,-1.5017967994421382
2022-06-21 00:00:00-04:00,-0.2692263099062699,-0.7500262677940283,-0.17293123588514922,-1.0840384562271208
2022-06-22 00:00:00-04:00,-0.2913471333717065,-0.6620903360606369,0.0004646304312502517,-0.8057997037335697
2022-06-23 00:00:00-04:00,-0.22534737653023054,-0.5565679634214347,0.2817516556420085,-0.7641031700235918
2022-06-24 00:00:00-04:00,-0.14991900394872093,-0.31230190051805107,0.728728461852592,-0.4177079543461474
2022-06-27 00:00:00-04:00,-0.13468835467823734,-0.28494347530254344,0.6786359250636997,-0.4874677497068806
2022-06-28 00:00:00-04:00,-0.224622226089941,-0.26344868793737436,0.4358808175513925,-0.8242404980452517
2022-06-29 00:00:00-04:00,-0.22643524052535396,-0.31230190051805107,0.6092781749833718,-0.4305358488998728
2022-06-30 00:00:00-04:00,-0.22317164853998375,-0.31034735456793777,0.6786359250636997,-0.4994952153112149
2022-07-01 00:00:00-04:00,-0.23477599227026374,-0.08953062497983659,1.2450615270279235,-0.011974602457408858
2022-07-05 00:00:00-04:00,-0.2978745940118251,-0.17746655671322784,0.8212059589982224,-0.06569860177171867
2022-07-06 00:00:00-04:00,-0.3856324607639038,-0.14620053047922937,0.8712984957871146,-0.1322517327787815
2022-07-07 00:00:00-04:00,-0.2884459782717919,-0.19309994255065996,0.6786359250636997,-0.013579171773274007
2022-07-08 00:00:00-04:00,-0.3341382027526224,-0.003549239196557257,0.767260379551043,0.010476996574417568
2022-07-11 00:00:00-04:00,-0.4697640219757783,-0.1481550764293399,0.6901950530385611,0.013683660928092579
2022-07-12 00:00:00-04:00,-0.5205331295467702,-0.14229218401987134,0.5861569368024895,-0.13064840060193939
2022-07-13 00:00:00-04:00,-0.486082811910764,-0.08953062497983659,0.4744142263654234,-0.035229104716681676
2022-07-14 00:00:00-04:00,-0.59849994367336,-0.1852832496319439,0.3973488998529415,-0.04084076733561525
2022-07-15 00:00:00-04:00,-0.5053024802762861,-0.18723705014119002,0.5206522293804488,0.15240158556114491
2022-07-18 00:00:00-04:00,-0.4063027066793831,-0.18137490317258587,0.19312720115466517,-0.0552744683442219
2022-07-19 00:00:00-04:00,-0.17530369606890644,0.12542321219879465,0.5322128484708899,0.27187581265507116
2022-07-20 00:00:00-04:00,-0.24275403046033966,-0.19114539660054805,0.13532708793361886,0.11792252092498651
2022-07-21 00:00:00-04:00,-0.1840068846992719,-0.22045762232530042,0.08138299960201931,0.0289190280251272
2022-07-22 00:00:00-04:00,-0.17639156006402987,-0.24781530209994085,0.17000745408935983,0.07061556173510274
2022-07-25 00:00:00-04:00,-0.17167739052870237,-0.1012556643579107,0.401200451395646,-0.21885022741338456
2022-07-26 00:00:00-04:00,-0.402676401139179,-0.1598793703665496,0.7942331692746327,0.3191852461230079
2022-07-27 00:00:00-04:00,-0.414280744869459,0.12151486573943661,0.7171678427621507,0.4635185447920652
2022-07-28 00:00:00-04:00,-0.34284139138298786,-0.4373660054540435,1.1217581975004163,0.8299566498190061
2022-07-29 00:00:00-04:00,-0.3123800928420197,-0.39046659338261297,1.1641446489727343,0.8227416550232374
2022-08-01 00:00:00-04:00,-0.24492975845058648,-0.535072430615397,1.2990085975906853,0.8916997842955542
2022-08-02 00:00:00-04:00,-0.3606107588679308,-0.7422095748753121,0.959922950274458,0.6367130597832252
2022-08-03 00:00:00-04:00,-0.27865492564630306,-0.45886153826008125,1.0678141091688167,0.7201061272031809
2022-08-04 00:00:00-04:00,-0.17494098251407258,-0.3435679267520468,0.9714820782493193,0.603839801601955
2022-08-05 00:00:00-04:00,-0.24710548644083327,-0.44909029939125183,0.8597393678122532,0.49078014035440415
2022-08-08 00:00:00-04:00,-0.20141353862938102,-0.29862306063072946,0.7017556721290023,0.29593074386373275
2022-08-09 00:00:00-04:00,-0.2920725604813742,-0.3885127928733668,0.7325815045108791,0.557330797083414
2022-08-10 00:00:00-04:00,-0.1923476364441817,-0.1012556643579107,0.9637774840483249,0.6615696570803034
2022-08-11 00:00:00-04:00,-0.22208378454486033,-0.2165492758659424,0.7980877030484996,0.4947884707964979
2022-08-12 00:00:00-04:00,-0.189809194899101,-0.126659543623305,0.9830426973397605,0.7273211219989497
2022-08-15 00:00:00-04:00,-0.24710548644083327,-0.2067787824379802,1.291302512274111,0.9887236494966792
2022-08-16 00:00:00-04:00,-0.24384189445546306,-0.1481550764293399,1.4955242109723847,1.0568801126805774
2022-08-17 00:00:00-04:00,-0.3047647682067776,-0.3083935540586917,1.4377240977513384,1.0993783124789693
2022-08-18 00:00:00-04:00,-0.367863369948339,-0.4393198059632897,1.5687350037109997,1.0801309035227717
2022-08-19 00:00:00-04:00,-0.4360388547800617,-0.5917423361147898,1.549469790419564,1.0769267134471474
2022-08-22 00:00:00-04:00,-0.5876207503833695,-0.8438243464960237,1.1757037769475984,0.7890642564754977
2022-08-23 00:00:00-04:00,-0.6227964951290433,-0.7812922940280267,1.2026765666711852,0.5958206664397169
2022-08-24 00:00:00-04:00,-0.5760164066530895,-0.6933563622946355,1.237356932826929,0.6214789298252182
2022-08-25 00:00:00-04:00,-0.5451923945572874,-0.8301455066087035,1.3568072196961491,0.757794330471065
