Date,Close,Name
2021-12-07 00:00:00-05:00,53.62352752685547,KO
2021-12-08 00:00:00-05:00,53.4195671081543,KO
2021-12-09 00:00:00-05:00,53.28358459472656,KO
2021-12-10 00:00:00-05:00,54.662784576416016,KO
2021-12-13 00:00:00-05:00,56.10025405883789,KO
2021-12-14 00:00:00-05:00,56.13910675048828,KO
2021-12-15 00:00:00-05:00,56.39163589477539,KO
2021-12-16 00:00:00-05:00,56.96467971801758,KO
2021-12-17 00:00:00-05:00,56.07111740112305,KO
2021-12-20 00:00:00-05:00,55.886573791503906,KO
2021-12-21 00:00:00-05:00,56.10997009277344,KO
2021-12-22 00:00:00-05:00,56.5081901550293,KO
2021-12-23 00:00:00-05:00,56.547035217285156,KO
2021-12-27 00:00:00-05:00,56.96467971801758,KO
2021-12-28 00:00:00-05:00,57.18807601928711,KO
2021-12-29 00:00:00-05:00,57.25605773925781,KO
2021-12-30 00:00:00-05:00,57.0909423828125,KO
2021-12-31 00:00:00-05:00,57.50859069824219,KO
2022-01-03 00:00:00-05:00,57.59600067138672,KO
2022-01-04 00:00:00-05:00,58.55755615234375,KO
2022-01-05 00:00:00-05:00,59.043190002441406,KO
2022-01-06 00:00:00-05:00,58.732383728027344,KO
2022-01-07 00:00:00-05:00,58.596405029296875,KO
2022-01-10 00:00:00-05:00,58.69353103637695,KO
2022-01-11 00:00:00-05:00,58.71295928955078,KO
2022-01-12 00:00:00-05:00,58.80036926269531,KO
2022-01-13 00:00:00-05:00,59.150028228759766,KO
2022-01-14 00:00:00-05:00,59.62594223022461,KO
2022-01-18 00:00:00-05:00,59.150028228759766,KO
2022-01-19 00:00:00-05:00,59.24715042114258,KO
2022-01-20 00:00:00-05:00,59.004337310791016,KO
2022-01-21 00:00:00-05:00,58.71295928955078,KO
2022-01-24 00:00:00-05:00,58.237037658691406,KO
2022-01-25 00:00:00-05:00,58.10105895996094,KO
2022-01-26 00:00:00-05:00,57.88738250732422,KO
2022-01-27 00:00:00-05:00,57.93594741821289,KO
2022-01-28 00:00:00-05:00,59.09175109863281,KO
2022-01-31 00:00:00-05:00,59.25686264038086,KO
2022-02-01 00:00:00-05:00,58.81979751586914,KO
2022-02-02 00:00:00-05:00,59.42197799682617,KO
2022-02-03 00:00:00-05:00,59.83962631225586,KO
2022-02-04 00:00:00-05:00,59.20830154418945,KO
2022-02-07 00:00:00-05:00,59.82991027832031,KO
2022-02-08 00:00:00-05:00,60.218421936035156,KO
2022-02-09 00:00:00-05:00,59.28600311279297,KO
2022-02-10 00:00:00-05:00,59.616233825683594,KO
2022-02-11 00:00:00-05:00,58.55755615234375,KO
2022-02-14 00:00:00-05:00,58.93634796142578,KO
2022-02-15 00:00:00-05:00,59.15973663330078,KO
2022-02-16 00:00:00-05:00,59.150028228759766,KO
2022-02-17 00:00:00-05:00,60.33496856689453,KO
2022-02-18 00:00:00-05:00,60.74290466308594,KO
2022-02-22 00:00:00-05:00,60.49037170410156,KO
2022-02-23 00:00:00-05:00,59.8202018737793,KO
2022-02-24 00:00:00-05:00,58.7712287902832,KO
2022-02-25 00:00:00-05:00,61.04399108886719,KO
2022-02-28 00:00:00-05:00,60.45152282714844,KO
2022-03-01 00:00:00-05:00,60.18928527832031,KO
2022-03-02 00:00:00-05:00,60.63606262207031,KO
2022-03-03 00:00:00-05:00,60.67491149902344,KO
2022-03-04 00:00:00-05:00,60.772037506103516,KO
2022-03-07 00:00:00-05:00,59.32485580444336,KO
2022-03-08 00:00:00-05:00,56.974395751953125,KO
2022-03-09 00:00:00-05:00,57.26577377319336,KO
2022-03-10 00:00:00-05:00,56.2168083190918,KO
2022-03-11 00:00:00-05:00,56.255653381347656,KO
2022-03-14 00:00:00-04:00,57.2930793762207,KO
2022-03-15 00:00:00-04:00,58.350074768066406,KO
2022-03-16 00:00:00-04:00,58.193477630615234,KO
2022-03-17 00:00:00-04:00,58.810062408447266,KO
2022-03-18 00:00:00-04:00,58.81985092163086,KO
2022-03-21 00:00:00-04:00,59.28962326049805,KO
2022-03-22 00:00:00-04:00,59.504940032958984,KO
2022-03-23 00:00:00-04:00,59.113460540771484,KO
2022-03-24 00:00:00-04:00,59.68110656738281,KO
2022-03-25 00:00:00-04:00,60.219390869140625,KO
2022-03-28 00:00:00-04:00,60.60108184814453,KO
2022-03-29 00:00:00-04:00,60.83597183227539,KO
2022-03-30 00:00:00-04:00,60.88490676879883,KO
2022-03-31 00:00:00-04:00,60.67938232421875,KO
2022-04-01 00:00:00-04:00,61.53084945678711,KO
2022-04-04 00:00:00-04:00,61.20787811279297,KO
2022-04-05 00:00:00-04:00,61.139366149902344,KO
2022-04-06 00:00:00-04:00,61.75594711303711,KO
2022-04-07 00:00:00-04:00,62.08870315551758,KO
2022-04-08 00:00:00-04:00,62.470401763916016,KO
2022-04-11 00:00:00-04:00,62.450828552246094,KO
2022-04-12 00:00:00-04:00,63.184852600097656,KO
2022-04-13 00:00:00-04:00,63.351226806640625,KO
2022-04-14 00:00:00-04:00,63.635047912597656,KO
2022-04-18 00:00:00-04:00,63.06740951538086,KO
2022-04-19 00:00:00-04:00,63.68398666381836,KO
2022-04-20 00:00:00-04:00,64.55503845214844,KO
2022-04-21 00:00:00-04:00,64.79969787597656,KO
2022-04-22 00:00:00-04:00,63.86014938354492,KO
2022-04-25 00:00:00-04:00,64.53546142578125,KO
2022-04-26 00:00:00-04:00,63.6644172668457,KO
2022-04-27 00:00:00-04:00,64.1635513305664,KO
2022-04-28 00:00:00-04:00,64.7801284790039,KO
2022-04-29 00:00:00-04:00,63.23378372192383,KO
2022-05-02 00:00:00-04:00,62.08870315551758,KO
2022-05-03 00:00:00-04:00,61.73637771606445,KO
2022-05-04 00:00:00-04:00,63.644840240478516,KO
2022-05-05 00:00:00-04:00,63.13591766357422,KO
2022-05-06 00:00:00-04:00,63.36101531982422,KO
2022-05-09 00:00:00-04:00,63.23378372192383,KO
2022-05-10 00:00:00-04:00,62.64656448364258,KO
2022-05-11 00:00:00-04:00,62.94017028808594,KO
2022-05-12 00:00:00-04:00,63.13591766357422,KO
2022-05-13 00:00:00-04:00,64.32014465332031,KO
2022-05-16 00:00:00-04:00,64.55503845214844,KO
2022-05-17 00:00:00-04:00,64.37886047363281,KO
2022-05-18 00:00:00-04:00,59.896419525146484,KO
2022-05-19 00:00:00-04:00,58.721981048583984,KO
2022-05-20 00:00:00-04:00,59.68110656738281,KO
2022-05-23 00:00:00-04:00,61.521060943603516,KO
2022-05-24 00:00:00-04:00,62.656349182128906,KO
2022-05-25 00:00:00-04:00,62.705284118652344,KO
2022-05-26 00:00:00-04:00,62.93039321899414,KO
2022-05-27 00:00:00-04:00,63.30229568481445,KO
2022-05-31 00:00:00-04:00,62.02998352050781,KO
2022-06-01 00:00:00-04:00,61.72658920288086,KO
2022-06-02 00:00:00-04:00,62.372528076171875,KO
2022-06-03 00:00:00-04:00,61.628719329833984,KO
2022-06-06 00:00:00-04:00,61.53084945678711,KO
2022-06-07 00:00:00-04:00,61.90275192260742,KO
2022-06-08 00:00:00-04:00,61.550418853759766,KO
2022-06-09 00:00:00-04:00,60.483638763427734,KO
2022-06-10 00:00:00-04:00,60.10194396972656,KO
2022-06-13 00:00:00-04:00,60.03343963623047,KO
2022-06-14 00:00:00-04:00,58.38719940185547,KO
2022-06-15 00:00:00-04:00,58.82093811035156,KO
2022-06-16 00:00:00-04:00,58.22947311401367,KO
2022-06-17 00:00:00-04:00,58.584354400634766,KO
2022-06-21 00:00:00-04:00,59.836280822753906,KO
2022-06-22 00:00:00-04:00,60.27988052368164,KO
2022-06-23 00:00:00-04:00,60.99949264526367,KO
2022-06-24 00:00:00-04:00,62.14299011230469,KO
2022-06-27 00:00:00-04:00,62.014835357666016,KO
2022-06-28 00:00:00-04:00,61.393798828125,KO
2022-06-29 00:00:00-04:00,61.837398529052734,KO
2022-06-30 00:00:00-04:00,62.014835357666016,KO
2022-07-01 00:00:00-04:00,63.46391677856445,KO
2022-07-05 00:00:00-04:00,62.37957000732422,KO
2022-07-06 00:00:00-04:00,62.50771713256836,KO
2022-07-07 00:00:00-04:00,62.014835357666016,KO
2022-07-08 00:00:00-04:00,62.24156188964844,KO
2022-07-11 00:00:00-04:00,62.04440689086914,KO
2022-07-12 00:00:00-04:00,61.77825164794922,KO
2022-07-13 00:00:00-04:00,61.49237823486328,KO
2022-07-14 00:00:00-04:00,61.295223236083984,KO
2022-07-15 00:00:00-04:00,61.61066818237305,KO
2022-07-18 00:00:00-04:00,60.77276611328125,KO
2022-07-19 00:00:00-04:00,61.64023971557617,KO
2022-07-20 00:00:00-04:00,60.624900817871094,KO
2022-07-21 00:00:00-04:00,60.48689270019531,KO
2022-07-22 00:00:00-04:00,60.713619232177734,KO
2022-07-25 00:00:00-04:00,61.305076599121094,KO
2022-07-26 00:00:00-04:00,62.31056594848633,KO
2022-07-27 00:00:00-04:00,62.11341094970703,KO
2022-07-28 00:00:00-04:00,63.148468017578125,KO
2022-07-29 00:00:00-04:00,63.25690460205078,KO
2022-08-01 00:00:00-04:00,63.601924896240234,KO
2022-08-02 00:00:00-04:00,62.73444747924805,KO
2022-08-03 00:00:00-04:00,63.01046371459961,KO
2022-08-04 00:00:00-04:00,62.76401901245117,KO
2022-08-05 00:00:00-04:00,62.478145599365234,KO
2022-08-08 00:00:00-04:00,62.07398223876953,KO
2022-08-09 00:00:00-04:00,62.1528434753418,KO
2022-08-10 00:00:00-04:00,62.74430847167969,KO
2022-08-11 00:00:00-04:00,62.32042694091797,KO
2022-08-12 00:00:00-04:00,62.79359436035156,KO
2022-08-15 00:00:00-04:00,63.58221435546875,KO
2022-08-16 00:00:00-04:00,64.10466766357422,KO
2022-08-17 00:00:00-04:00,63.9567985534668,KO
2022-08-18 00:00:00-04:00,64.2919692993164,KO
2022-08-19 00:00:00-04:00,64.24267578125,KO
2022-08-22 00:00:00-04:00,63.28647994995117,KO
2022-08-23 00:00:00-04:00,63.3554801940918,KO
2022-08-24 00:00:00-04:00,63.4442024230957,KO
2022-08-25 00:00:00-04:00,63.749786376953125,KO
